temperature,humidity,distance_km,product_type,category,category_label,initial_shelf_life,packaging_quality,spoilage_days,spoilage_risk
8.9,89.3,59.2,banana,normal,1,5,3,8.6,0
19.3,75.0,60.8,apple,hardy,0,23,1,20.4,0
16.9,73.0,140.6,apple,hardy,0,30,1,24.9,0
38.4,62.3,118.7,onion,hardy,0,30,2,18.1,0
21.7,80.9,130.1,tomato,normal,1,13,3,6.7,0
19.7,79.7,286.4,potato,hardy,0,27,1,14.7,0
24.9,40.7,280.7,milk,fragile,2,4,2,0.5,1
31.2,35.9,78.7,leafy_vegetables,fragile,2,1,2,0.5,0
20.8,92.3,79.0,potato,hardy,0,17,2,12.5,0
18.4,68.1,221.4,apple,hardy,0,29,1,21.4,0
23.8,64.6,191.7,carrot,normal,1,6,3,0.5,1
25.2,74.6,37.0,leafy_vegetables,fragile,2,4,3,2.2,0
19.0,41.6,1.4,banana,normal,1,5,2,8.4,0
20.2,39.8,140.3,potato,hardy,0,20,3,21.7,0
21.1,68.6,80.9,onion,hardy,0,22,3,21.1,0
21.9,51.6,55.3,leafy_vegetables,fragile,2,5,2,6.1,0
22.9,40.0,185.3,carrot,normal,1,14,1,9.5,0
19.7,60.0,237.5,apple,hardy,0,20,2,13.1,0
15.5,39.7,68.7,onion,hardy,0,28,3,30.5,0
31.7,94.4,233.6,leafy_vegetables,fragile,2,2,2,0.5,1
9.8,65.8,182.0,tomato,normal,1,15,1,13.3,0
24.1,56.1,129.8,apple,hardy,0,30,2,24.6,0
34.1,85.5,66.7,leafy_vegetables,fragile,2,2,3,0.5,1
8.3,70.4,275.1,carrot,normal,1,8,1,3.2,0
33.7,63.3,215.7,potato,hardy,0,21,2,8.8,0
37.8,44.6,141.0,carrot,normal,1,7,2,0.5,1
39.6,40.2,155.4,banana,normal,1,15,3,2.7,1
19.9,69.3,17.3,tomato,normal,1,7,3,5.2,0
14.5,89.5,248.7,milk,fragile,2,5,3,0.5,1
16.7,66.7,121.7,potato,hardy,0,27,1,24.3,0
34.7,33.2,266.9,apple,hardy,0,19,3,9.4,0
19.5,82.0,92.6,carrot,normal,1,12,1,8.9,0
22.0,38.7,87.5,leafy_vegetables,fragile,2,4,1,3.1,0
27.3,87.3,176.2,milk,fragile,2,5,2,0.5,1
28.5,81.0,200.4,milk,fragile,2,2,2,0.5,1
28.1,65.6,148.9,carrot,normal,1,13,3,5.5,0
8.5,67.2,29.6,milk,fragile,2,5,3,12.1,0
7.5,71.2,205.6,banana,normal,1,12,3,11.3,0
13.2,61.8,117.9,apple,hardy,0,24,3,25.9,0
20.3,65.9,167.7,berries,fragile,2,3,3,2.6,0
18.5,64.5,180.1,carrot,normal,1,10,2,4.6,0
14.8,89.1,195.1,carrot,normal,1,5,2,0.5,1
35.6,76.9,193.2,apple,hardy,0,18,1,0.5,1
17.6,89.5,173.0,banana,normal,1,7,2,2.8,0
24.7,48.1,29.6,banana,normal,1,14,1,13.4,0
31.1,56.3,203.8,milk,fragile,2,1,1,0.5,0
28.9,35.5,74.2,apple,hardy,0,30,2,27.3,0
22.7,46.1,121.0,potato,hardy,0,28,3,27.0,0
27.9,59.0,104.6,milk,fragile,2,3,1,0.5,1
7.5,36.1,175.3,apple,hardy,0,18,1,21.8,0
31.4,49.1,229.2,carrot,normal,1,9,1,0.5,1
36.1,46.4,112.8,leafy_vegetables,fragile,2,3,2,0.5,1
28.9,57.8,177.9,banana,normal,1,10,2,3.4,0
10.3,84.3,280.8,apple,hardy,0,17,3,12.5,0
31.3,33.0,61.4,apple,hardy,0,28,3,25.8,0
26.3,56.4,95.6,leafy_vegetables,fragile,2,2,3,1.4,0
8.2,89.5,233.8,leafy_vegetables,fragile,2,1,1,0.5,0
8.0,88.7,272.2,potato,hardy,0,29,1,21.8,0
33.4,83.9,171.3,milk,fragile,2,3,2,0.5,1
38.7,90.5,171.5,berries,fragile,2,5,3,0.5,1
31.2,73.3,175.2,milk,fragile,2,1,1,0.5,0
11.1,54.2,9.5,banana,normal,1,5,3,12.8,0
30.4,81.6,201.6,leafy_vegetables,fragile,2,2,2,0.5,1
30.6,49.4,163.3,potato,hardy,0,26,3,21.9,0
15.5,53.3,215.6,apple,hardy,0,17,3,14.1,0
19.7,41.6,277.4,milk,fragile,2,5,3,0.5,1
36.4,38.9,75.9,carrot,normal,1,5,1,0.5,1
39.2,40.6,180.6,carrot,normal,1,5,3,0.5,1
31.2,47.9,115.1,apple,hardy,0,24,3,17.5,0
6.8,83.1,247.7,onion,hardy,0,20,1,15.0,0
21.6,78.8,183.8,berries,fragile,2,4,3,0.5,1
12.0,56.9,184.6,milk,fragile,2,4,1,1.2,1
11.8,79.7,8.0,apple,hardy,0,18,2,21.3,0
18.1,57.1,90.9,apple,hardy,0,26,3,25.9,0
19.0,42.5,81.9,berries,fragile,2,1,2,0.5,0
20.7,48.1,283.0,leafy_vegetables,fragile,2,2,1,0.5,1
33.1,73.6,38.9,tomato,normal,1,10,3,4.9,0
21.4,44.1,100.9,berries,fragile,2,5,1,1.5,1
9.9,85.5,120.6,banana,normal,1,15,1,15.1,0
7.2,66.2,52.2,berries,fragile,2,5,3,12.4,0
24.1,43.3,226.8,potato,hardy,0,28,2,19.6,0
7.9,52.1,93.9,tomato,normal,1,7,2,16.4,0
24.7,56.7,214.8,apple,hardy,0,16,3,10.4,0
16.7,52.0,59.8,leafy_vegetables,fragile,2,2,2,3.8,0
25.9,67.3,244.1,apple,hardy,0,18,2,7.3,0
31.8,45.9,251.8,carrot,normal,1,7,3,0.5,1
38.0,74.3,194.0,berries,fragile,2,5,1,0.5,1
5.4,38.1,98.2,banana,normal,1,13,1,20.1,0
23.7,52.0,197.7,banana,normal,1,12,2,4.1,0
36.6,75.9,239.3,tomato,normal,1,10,1,0.5,1
34.0,75.2,172.9,milk,fragile,2,5,3,0.5,1
19.7,75.9,292.0,potato,hardy,0,21,2,9.6,0
20.8,93.5,15.9,tomato,normal,1,6,1,0.7,1
24.9,93.1,265.1,berries,fragile,2,1,1,0.5,0
35.4,38.4,190.2,onion,hardy,0,20,2,9.7,0
22.9,36.1,276.3,banana,normal,1,10,1,0.5,1
5.2,60.2,8.4,berries,fragile,2,3,2,12.0,0
26.6,81.3,243.8,apple,hardy,0,28,2,15.3,0
39.3,92.8,49.1,carrot,normal,1,9,1,0.5,1
27.4,85.1,162.5,potato,hardy,0,18,3,10.5,0
33.4,78.5,168.4,onion,hardy,0,25,2,10.9,0
15.7,53.4,126.7,apple,hardy,0,23,1,20.5,0
28.6,64.9,133.8,leafy_vegetables,fragile,2,1,3,0.5,0
34.4,57.7,193.8,onion,hardy,0,23,3,15.0,0
39.3,63.7,278.4,carrot,normal,1,12,3,0.5,1
13.6,67.5,125.9,leafy_vegetables,fragile,2,5,2,3.6,0
13.2,80.3,27.2,onion,hardy,0,26,3,27.2,0
11.3,65.4,285.2,potato,hardy,0,29,3,25.0,0
27.9,84.6,283.4,carrot,normal,1,7,2,0.5,1
8.5,79.3,179.3,banana,normal,1,8,3,7.3,0
8.7,88.9,299.3,apple,hardy,0,27,1,18.0,0
12.2,49.6,61.1,milk,fragile,2,1,3,6.4,0
34.2,31.2,240.9,onion,hardy,0,27,1,12.6,0
23.3,51.5,163.2,onion,hardy,0,17,3,12.8,0
10.1,75.0,273.5,leafy_vegetables,fragile,2,1,3,0.5,0
18.8,90.1,254.5,berries,fragile,2,2,2,0.5,1
27.9,94.7,281.4,tomato,normal,1,7,1,0.5,1
22.9,40.4,112.3,berries,fragile,2,3,1,0.5,1
17.3,45.7,19.6,potato,hardy,0,20,2,24.2,0
8.5,50.7,16.3,leafy_vegetables,fragile,2,2,2,8.3,0
24.7,75.0,160.1,berries,fragile,2,5,3,0.5,1
30.7,79.2,126.3,tomato,normal,1,9,1,0.5,1
17.3,67.2,260.5,carrot,normal,1,9,1,0.5,1
39.5,58.0,92.4,berries,fragile,2,4,2,0.5,1
7.8,50.6,289.9,onion,hardy,0,17,1,11.8,0
8.5,49.9,150.8,potato,hardy,0,21,3,27.2,0
34.4,39.6,256.7,berries,fragile,2,3,2,0.5,1
22.0,43.6,60.5,carrot,normal,1,6,2,5.5,0
29.4,45.5,36.5,milk,fragile,2,2,2,0.5,1
14.5,33.0,130.3,carrot,normal,1,13,2,12.8,0
20.2,72.0,82.3,berries,fragile,2,4,2,3.0,0
16.8,41.0,174.6,leafy_vegetables,fragile,2,4,3,5.4,0
15.3,43.7,80.5,leafy_vegetables,fragile,2,2,3,5.0,0
15.1,46.1,205.8,tomato,normal,1,14,3,14.9,0
20.1,71.7,290.8,carrot,normal,1,12,3,4.3,0
26.0,39.3,270.5,berries,fragile,2,3,2,0.5,1
18.1,59.1,237.3,potato,hardy,0,28,1,22.4,0
38.1,83.5,191.8,carrot,normal,1,14,2,0.5,1
36.9,54.7,251.6,potato,hardy,0,19,2,5.9,0
35.9,45.3,79.4,carrot,normal,1,6,2,0.5,1
5.7,39.2,204.0,apple,hardy,0,30,1,31.2,0
11.9,61.2,266.4,banana,normal,1,14,1,7.2,0
25.0,59.1,198.1,apple,hardy,0,20,3,10.3,0
21.1,74.2,195.9,carrot,normal,1,5,2,0.5,1
36.3,91.0,234.4,potato,hardy,0,24,1,2.3,1
6.9,82.6,295.3,onion,hardy,0,27,3,21.7,0
11.9,58.0,151.0,berries,fragile,2,2,2,3.1,0
9.6,74.0,70.0,apple,hardy,0,22,2,24.4,0
14.0,54.8,107.5,berries,fragile,2,4,2,6.7,0
5.1,70.8,177.0,onion,hardy,0,18,2,17.0,0
24.5,85.7,70.6,banana,normal,1,5,1,0.5,1
16.7,64.4,197.8,milk,fragile,2,3,2,0.5,1
35.5,87.0,210.5,apple,hardy,0,16,1,0.5,1
37.8,77.1,165.7,tomato,normal,1,6,1,0.5,1
5.3,94.2,198.0,milk,fragile,2,1,3,0.5,0
35.9,42.0,252.3,milk,fragile,2,2,1,0.5,1
29.5,43.4,22.4,tomato,normal,1,9,1,8.4,0
15.9,48.5,219.4,apple,hardy,0,18,3,16.1,0
18.4,80.1,43.7,leafy_vegetables,fragile,2,1,2,0.5,0
14.7,57.4,61.5,milk,fragile,2,3,1,4.4,0
34.9,58.3,114.1,carrot,normal,1,9,2,0.5,1
33.6,59.6,240.1,milk,fragile,2,4,3,0.5,1
11.0,57.3,250.0,leafy_vegetables,fragile,2,3,3,0.5,1
28.0,67.8,159.4,tomato,normal,1,6,1,0.5,1
25.9,46.3,100.8,banana,normal,1,9,1,4.3,0
35.3,75.2,3.4,carrot,normal,1,10,2,1.8,1
32.3,94.4,159.8,banana,normal,1,7,2,0.5,1
10.9,47.3,134.2,berries,fragile,2,4,1,2.7,0
37.5,36.1,111.9,potato,hardy,0,16,3,8.7,0
24.4,73.3,279.1,berries,fragile,2,4,2,0.5,1
34.9,42.6,49.3,carrot,normal,1,13,3,6.4,0
14.0,47.5,124.0,milk,fragile,2,2,3,8.4,0
28.5,75.6,37.6,carrot,normal,1,7,3,0.7,1
21.1,46.4,113.1,tomato,normal,1,9,3,6.5,0
15.6,60.5,262.3,banana,normal,1,7,2,0.5,1
9.6,91.1,270.1,milk,fragile,2,5,2,0.5,1
30.5,88.3,16.7,onion,hardy,0,30,1,24.3,0
17.5,69.1,167.3,tomato,normal,1,11,3,10.2,0
12.9,59.6,286.0,milk,fragile,2,4,3,0.5,1
25.7,36.5,298.6,leafy_vegetables,fragile,2,4,2,0.5,1
19.8,80.3,291.6,apple,hardy,0,15,2,4.6,0
13.3,45.3,127.2,leafy_vegetables,fragile,2,1,2,2.4,0
28.9,69.4,108.4,onion,hardy,0,17,2,10.7,0
22.2,31.2,45.2,onion,hardy,0,19,3,25.4,0
13.0,57.5,167.6,berries,fragile,2,3,1,0.5,1
8.8,57.6,6.3,potato,hardy,0,21,2,28.0,0
15.4,84.9,181.0,potato,hardy,0,21,3,16.9,0
24.6,31.4,280.9,berries,fragile,2,4,3,0.5,1
29.7,47.2,67.4,apple,hardy,0,27,3,24.1,0
18.3,42.0,107.2,leafy_vegetables,fragile,2,2,3,2.4,0
38.9,39.4,262.0,onion,hardy,0,27,1,11.4,0
18.4,50.7,256.0,potato,hardy,0,15,3,13.4,0
5.5,43.7,156.0,tomato,normal,1,14,2,19.5,0
39.9,88.5,277.9,onion,hardy,0,26,2,3.6,1
9.5,70.5,17.7,carrot,normal,1,14,3,23.9,0
23.7,49.6,86.2,banana,normal,1,12,2,9.5,0
22.0,86.1,135.1,apple,hardy,0,28,1,19.5,0
22.4,82.6,102.9,banana,normal,1,8,1,1.0,1
35.3,58.0,174.8,milk,fragile,2,2,3,0.5,1
32.9,56.8,46.3,apple,hardy,0,27,2,21.6,0
13.0,50.6,64.8,potato,hardy,0,25,2,28.7,0
12.7,91.6,286.3,potato,hardy,0,19,3,10.3,0
27.1,36.5,277.7,carrot,normal,1,7,2,0.5,1
19.9,38.8,125.3,tomato,normal,1,15,2,13.2,0
7.8,72.7,196.5,banana,normal,1,14,3,13.3,0
7.8,48.0,75.4,apple,hardy,0,25,1,26.7,0
25.1,51.3,246.3,carrot,normal,1,11,2,2.3,1
10.0,54.4,85.4,potato,hardy,0,19,3,25.6,0
29.8,55.3,159.8,tomato,normal,1,14,2,3.9,1
16.8,37.0,209.5,berries,fragile,2,2,1,0.5,1
12.5,46.6,89.8,leafy_vegetables,fragile,2,1,2,5.3,0
31.5,33.4,251.3,milk,fragile,2,4,1,0.5,1
9.4,69.9,60.6,onion,hardy,0,28,2,32.0,0
5.3,32.4,179.4,potato,hardy,0,24,1,27.9,0
15.6,58.1,158.8,berries,fragile,2,2,3,0.5,1
33.6,37.9,55.7,berries,fragile,2,4,2,0.5,1
38.0,43.8,18.6,potato,hardy,0,26,2,19.4,0
33.6,63.6,168.2,berries,fragile,2,1,2,0.5,0
9.0,36.7,226.6,onion,hardy,0,17,1,16.3,0
10.6,57.7,40.2,onion,hardy,0,22,2,25.7,0
10.1,39.1,175.4,apple,hardy,0,23,2,24.6,0
14.9,63.1,153.7,potato,hardy,0,25,3,23.8,0
37.0,84.1,76.9,apple,hardy,0,27,1,12.6,0
32.4,50.1,193.3,milk,fragile,2,3,2,0.5,1
12.0,89.0,79.9,potato,hardy,0,17,2,12.4,0
32.5,76.2,45.1,leafy_vegetables,fragile,2,1,1,0.5,0
20.4,46.4,205.3,carrot,normal,1,8,1,4.2,0
9.3,92.6,37.7,leafy_vegetables,fragile,2,3,1,4.8,0
30.2,75.6,135.8,tomato,normal,1,6,3,0.5,1
29.8,67.8,60.2,banana,normal,1,7,1,0.5,1
31.5,51.8,114.4,potato,hardy,0,30,1,20.6,0
31.1,70.7,125.3,tomato,normal,1,9,1,0.5,1
5.8,72.3,63.9,berries,fragile,2,1,2,4.5,0
15.0,89.6,234.5,milk,fragile,2,3,1,0.5,1
17.5,72.4,223.1,banana,normal,1,11,1,4.2,0
29.6,35.6,36.0,apple,hardy,0,27,3,23.0,0
7.8,56.1,194.3,onion,hardy,0,22,2,23.6,0
6.2,80.0,217.1,onion,hardy,0,17,3,14.3,0
29.0,31.8,269.8,banana,normal,1,6,2,0.5,1
18.8,69.5,13.0,berries,fragile,2,2,2,4.3,0
14.0,48.5,288.0,milk,fragile,2,3,1,0.5,1
11.6,53.5,258.7,onion,hardy,0,16,1,13.8,0
19.0,78.8,22.9,tomato,normal,1,7,3,7.9,0
37.1,55.2,179.3,tomato,normal,1,7,1,0.5,1
37.6,77.9,208.5,tomato,normal,1,14,1,0.5,1
38.3,58.8,207.6,leafy_vegetables,fragile,2,5,2,0.5,1
25.7,65.1,148.7,potato,hardy,0,21,2,13.5,0
19.7,83.0,266.6,onion,hardy,0,23,2,10.3,0
25.8,86.1,48.6,onion,hardy,0,19,2,10.3,0
34.2,82.2,30.9,tomato,normal,1,10,1,0.5,1
28.5,74.2,80.3,apple,hardy,0,15,1,4.5,1
22.2,83.5,122.4,onion,hardy,0,21,2,15.3,0
38.8,63.4,142.6,carrot,normal,1,15,1,0.5,1
12.4,65.5,54.8,milk,fragile,2,5,2,7.2,0
27.1,68.5,37.1,tomato,normal,1,6,3,1.6,1
12.5,42.1,137.0,leafy_vegetables,fragile,2,5,1,5.9,0
11.2,32.7,243.0,potato,hardy,0,16,1,12.7,0
23.4,75.6,291.0,banana,normal,1,6,1,0.5,1
30.7,48.9,91.7,tomato,normal,1,8,3,4.4,0
33.6,37.2,249.0,berries,fragile,2,4,1,0.5,1
14.9,51.0,106.1,carrot,normal,1,15,1,13.0,0
17.5,73.8,219.0,apple,hardy,0,23,2,18.3,0
28.0,48.2,9.6,apple,hardy,0,28,1,23.5,0
15.8,50.5,19.1,tomato,normal,1,12,2,12.6,0
30.6,66.5,68.1,berries,fragile,2,3,1,0.5,1
39.1,60.3,278.0,milk,fragile,2,1,3,0.5,0
10.9,79.2,249.9,berries,fragile,2,3,3,0.9,0
28.6,55.1,205.2,apple,hardy,0,15,2,6.8,0
38.1,30.9,105.4,banana,normal,1,12,1,3.7,0
9.9,63.8,248.9,banana,normal,1,13,3,12.0,0
39.3,53.7,137.9,leafy_vegetables,fragile,2,4,3,0.5,1
5.6,38.4,149.3,potato,hardy,0,28,3,34.8,0
7.4,40.0,229.6,leafy_vegetables,fragile,2,5,2,4.3,0
39.2,45.4,107.2,onion,hardy,0,18,2,11.3,0
19.1,75.6,12.6,berries,fragile,2,3,2,3.5,0
24.8,70.9,257.5,carrot,normal,1,15,1,3.2,1
23.1,63.9,162.3,apple,hardy,0,16,3,9.6,0
37.5,93.4,281.8,carrot,normal,1,15,2,0.5,1
21.3,43.6,284.3,tomato,normal,1,13,2,4.1,0
31.4,57.6,298.7,tomato,normal,1,7,2,0.5,1
21.8,83.8,245.3,berries,fragile,2,4,2,0.5,1
8.9,88.6,162.7,apple,hardy,0,30,1,25.9,0
10.8,84.3,108.2,leafy_vegetables,fragile,2,2,1,0.5,1
29.5,75.0,152.4,apple,hardy,0,30,3,21.2,0
24.9,88.1,191.3,berries,fragile,2,1,1,0.5,0
17.4,93.6,211.5,berries,fragile,2,3,3,0.5,1
13.3,54.3,55.6,berries,fragile,2,2,3,10.1,0
6.5,57.8,37.5,carrot,normal,1,6,2,14.0,0
27.9,39.5,56.4,milk,fragile,2,1,2,0.5,0
20.3,80.4,216.1,onion,hardy,0,18,3,11.5,0
7.8,39.6,7.6,carrot,normal,1,8,2,17.9,0
18.0,49.3,46.6,potato,hardy,0,16,3,19.8,0
20.4,87.7,243.0,apple,hardy,0,21,2,9.5,0
16.4,41.9,43.8,banana,normal,1,12,3,17.3,0
10.3,57.5,56.7,onion,hardy,0,16,3,19.8,0
8.3,57.8,295.0,leafy_vegetables,fragile,2,3,1,0.5,1
38.3,81.4,198.2,banana,normal,1,10,2,0.5,1
32.1,56.3,285.3,leafy_vegetables,fragile,2,3,1,0.5,1
33.7,51.8,29.5,apple,hardy,0,25,3,20.5,0
28.1,65.8,62.8,tomato,normal,1,12,2,2.3,1
33.5,71.9,110.4,apple,hardy,0,22,2,12.0,0
23.4,90.2,10.5,potato,hardy,0,18,3,15.3,0
20.0,34.1,237.0,potato,hardy,0,25,2,21.9,0
33.0,69.7,68.2,leafy_vegetables,fragile,2,3,1,0.5,1
26.7,93.0,60.0,potato,hardy,0,23,1,17.4,0
18.3,80.0,212.4,carrot,normal,1,10,3,4.5,0
36.4,31.4,257.7,onion,hardy,0,23,2,11.3,0
27.9,52.1,97.4,leafy_vegetables,fragile,2,4,1,0.5,1
21.1,47.8,295.7,berries,fragile,2,3,2,0.5,1
18.0,54.2,59.3,leafy_vegetables,fragile,2,4,1,1.8,0
32.0,93.0,232.3,carrot,normal,1,6,3,0.5,1
12.5,87.8,298.0,berries,fragile,2,4,2,0.5,1
29.2,35.0,241.8,carrot,normal,1,9,1,0.5,1
19.4,34.8,122.2,banana,normal,1,13,1,10.2,0
12.3,51.3,261.1,potato,hardy,0,22,2,19.2,0
28.7,91.6,191.9,potato,hardy,0,16,3,2.2,1
6.9,48.3,207.2,apple,hardy,0,28,1,27.4,0
18.2,85.8,67.0,carrot,normal,1,7,3,6.7,0
32.5,91.2,263.2,potato,hardy,0,23,2,1.8,1
17.6,83.7,136.2,apple,hardy,0,21,1,14.8,0
22.1,80.3,46.2,onion,hardy,0,23,2,20.9,0
16.5,68.9,55.9,potato,hardy,0,20,3,21.6,0
23.4,69.0,170.4,banana,normal,1,8,3,0.5,1
28.1,32.7,216.7,banana,normal,1,14,2,9.1,0
11.5,52.6,204.3,onion,hardy,0,22,1,16.4,0
17.0,58.2,43.9,onion,hardy,0,30,3,31.6,0
9.6,41.7,61.6,potato,hardy,0,25,2,33.2,0
34.7,68.5,279.5,carrot,normal,1,15,3,0.5,1
34.2,90.8,296.8,leafy_vegetables,fragile,2,3,1,0.5,1
15.2,57.6,153.7,apple,hardy,0,20,3,19.3,0
25.3,63.9,3.6,banana,normal,1,6,3,5.6,0
13.8,54.8,233.5,apple,hardy,0,27,2,24.1,0
17.1,54.0,266.7,apple,hardy,0,16,1,4.7,1
28.0,37.8,263.9,apple,hardy,0,21,3,12.5,0
26.1,42.0,82.7,potato,hardy,0,28,2,26.9,0
14.4,54.4,264.8,onion,hardy,0,22,2,18.9,0
22.2,71.6,124.8,potato,hardy,0,30,1,24.3,0
6.0,31.5,155.4,potato,hardy,0,22,3,28.7,0
32.6,51.5,161.2,tomato,normal,1,14,2,2.4,1
18.7,62.4,262.8,banana,normal,1,5,1,0.5,1
35.8,33.3,166.9,berries,fragile,2,2,1,0.5,1
32.6,40.9,104.3,berries,fragile,2,2,3,0.5,1
10.5,55.5,253.4,leafy_vegetables,fragile,2,5,3,2.4,0
12.1,71.9,298.4,leafy_vegetables,fragile,2,1,2,0.5,0
37.0,62.9,163.6,carrot,normal,1,15,1,0.5,1
26.9,94.2,132.1,milk,fragile,2,3,1,0.5,1
18.9,93.9,104.3,banana,normal,1,13,2,9.0,0
37.6,93.0,38.5,banana,normal,1,13,1,3.7,1
24.0,31.2,19.5,tomato,normal,1,10,3,13.1,0
25.8,82.4,128.8,potato,hardy,0,22,3,16.6,0
36.6,91.9,252.8,milk,fragile,2,1,3,0.5,0
10.6,39.2,248.3,leafy_vegetables,fragile,2,1,2,0.5,0
14.6,74.0,12.5,apple,hardy,0,18,3,22.7,0
24.3,76.3,145.9,milk,fragile,2,5,3,0.5,1
21.5,63.4,250.9,tomato,normal,1,13,2,5.6,0
38.5,87.2,174.4,banana,normal,1,6,3,0.5,1
36.1,64.0,161.6,onion,hardy,0,25,1,13.2,0
12.4,84.4,87.7,berries,fragile,2,2,3,2.8,0
38.8,82.6,282.2,leafy_vegetables,fragile,2,5,2,0.5,1
39.0,46.6,146.2,onion,hardy,0,21,3,9.9,0
20.5,59.0,109.5,tomato,normal,1,8,3,5.3,0
22.8,75.0,189.4,carrot,normal,1,5,1,0.5,1
23.2,82.7,128.9,onion,hardy,0,18,1,6.6,0
11.1,52.0,68.0,banana,normal,1,8,1,8.7,0
32.9,81.1,110.0,milk,fragile,2,3,1,0.5,1
30.5,78.7,59.6,milk,fragile,2,3,2,0.5,1
22.6,74.4,176.8,tomato,normal,1,5,3,0.5,1
15.1,45.1,277.2,potato,hardy,0,21,1,11.8,0
31.7,31.4,158.4,banana,normal,1,13,2,6.4,0
29.0,32.2,245.8,berries,fragile,2,5,1,0.5,1
19.7,87.8,131.8,apple,hardy,0,18,3,14.0,0
36.4,42.2,100.0,potato,hardy,0,16,2,8.4,0
37.2,55.6,21.7,potato,hardy,0,18,2,11.8,0
20.8,62.9,10.8,carrot,normal,1,8,2,7.2,0
15.2,90.0,98.4,banana,normal,1,5,3,3.1,0
23.0,78.0,272.3,potato,hardy,0,21,1,9.2,0
25.0,31.2,75.9,berries,fragile,2,4,2,1.8,0
24.6,52.0,22.4,onion,hardy,0,16,2,15.3,0
29.1,53.1,73.1,tomato,normal,1,5,3,5.2,0
19.6,32.5,130.7,milk,fragile,2,5,1,3.5,0
36.1,84.3,182.9,banana,normal,1,6,2,0.5,1
8.6,55.0,233.1,leafy_vegetables,fragile,2,3,3,3.4,0
19.4,69.2,299.9,potato,hardy,0,15,3,5.1,0
27.3,85.4,108.9,carrot,normal,1,11,1,0.5,1
23.7,63.2,164.3,tomato,normal,1,13,3,8.7,0
25.4,61.1,165.1,milk,fragile,2,1,1,0.5,0
27.8,41.6,16.3,tomato,normal,1,6,2,5.3,0
37.2,58.7,223.1,potato,hardy,0,25,3,8.6,0
22.6,43.2,21.2,berries,fragile,2,4,3,7.0,0
34.1,71.3,271.6,apple,hardy,0,29,2,12.5,0
7.9,80.3,30.9,apple,hardy,0,29,1,33.5,0
37.1,56.4,203.5,banana,normal,1,8,3,0.5,1
36.6,45.0,26.7,banana,normal,1,5,3,2.2,0
11.6,74.8,20.7,tomato,normal,1,5,2,7.2,0
22.3,86.6,233.0,leafy_vegetables,fragile,2,3,1,0.5,1
20.8,86.3,46.1,banana,normal,1,5,2,3.6,0
17.7,67.7,58.7,banana,normal,1,5,2,3.5,0
37.7,44.7,184.7,apple,hardy,0,21,2,8.8,0
14.7,41.7,270.6,carrot,normal,1,9,1,3.4,0
8.5,82.5,41.4,carrot,normal,1,12,2,17.3,0
27.4,59.7,120.6,banana,normal,1,12,1,1.1,1
5.9,60.3,18.2,apple,hardy,0,17,1,23.6,0
35.3,87.4,21.9,banana,normal,1,8,3,0.5,1
22.0,60.5,79.2,carrot,normal,1,10,1,9.3,0
36.3,33.7,179.5,potato,hardy,0,24,1,11.8,0
11.7,47.8,192.5,carrot,normal,1,11,3,11.4,0
17.0,47.3,295.5,milk,fragile,2,2,2,0.5,1
29.9,93.8,213.7,berries,fragile,2,3,1,0.5,1
6.2,33.9,112.7,potato,hardy,0,20,1,28.1,0
31.0,61.9,129.6,onion,hardy,0,15,1,6.3,0
38.9,74.3,95.2,milk,fragile,2,5,2,0.5,1
31.3,54.5,260.9,milk,fragile,2,3,1,0.5,1
8.8,78.7,92.2,apple,hardy,0,24,3,26.1,0
24.7,66.4,50.7,apple,hardy,0,21,3,21.3,0
12.4,35.7,47.6,tomato,normal,1,11,2,17.8,0
33.8,81.0,267.6,berries,fragile,2,4,1,0.5,1
8.1,30.6,6.1,berries,fragile,2,5,3,13.3,0
31.7,38.7,27.5,apple,hardy,0,25,1,20.2,0
7.0,64.2,162.3,milk,fragile,2,4,2,6.7,0
39.7,92.3,2.8,tomato,normal,1,10,2,0.5,1
19.8,64.1,166.5,apple,hardy,0,22,3,18.4,0
25.2,58.5,6.2,tomato,normal,1,7,1,3.4,0
21.6,92.1,47.6,carrot,normal,1,9,3,5.7,0
14.5,32.2,155.6,apple,hardy,0,27,3,31.0,0
27.4,90.0,235.1,potato,hardy,0,16,3,4.2,1
34.1,67.3,140.3,milk,fragile,2,1,3,0.5,0
7.6,78.0,238.8,onion,hardy,0,24,2,21.6,0
13.2,80.8,187.2,berries,fragile,2,4,2,0.5,1
38.7,90.8,254.6,milk,fragile,2,3,3,0.5,1
29.4,87.9,215.2,onion,hardy,0,22,1,2.9,1
34.2,75.3,207.7,potato,hardy,0,29,3,15.9,0
26.9,55.5,296.9,tomato,normal,1,13,1,0.5,1
27.9,34.9,181.5,potato,hardy,0,24,2,17.8,0
13.2,79.2,176.2,milk,fragile,2,1,3,0.5,0
12.5,87.5,294.3,tomato,normal,1,10,3,1.7,1
25.5,75.4,158.0,potato,hardy,0,23,2,14.3,0
20.1,53.1,102.1,milk,fragile,2,3,2,2.7,0
24.7,44.8,187.0,leafy_vegetables,fragile,2,2,1,0.5,1
27.5,89.7,115.0,carrot,normal,1,10,2,1.7,1
16.2,87.7,15.7,tomato,normal,1,5,1,4.3,0
14.3,77.2,65.1,berries,fragile,2,1,3,2.9,0
34.3,71.9,119.9,banana,normal,1,9,3,0.5,1
